"Action","FolderName","FromPath","ToPath","Year","Status"
"MOVE","a8b_Shamus_1982_Synapse_Software_US_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Shamus_1982_Synapse_Software_US_k_file","..\thumbnails-deduped\1982\a8b_Shamus_1982_Synapse_Software_US_k_file","1982","Success"
"MOVE","a8b_Shamus_Case_II_1983_Synapse_Software_US_a","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Shamus_Case_II_1983_Synapse_Software_US_a","..\thumbnails-deduped\1983\a8b_Shamus_Case_II_1983_Synapse_Software_US_a","1983","Success"
"MOVE","a8b_Shanghai_1987_Activision_GB","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Shanghai_1987_Activision_GB","..\thumbnails-deduped\1987\a8b_Shanghai_1987_Activision_GB","1987","Success"
"MOVE","a8b_Sidewinder_II_1989_Mastertronic_GB_cr_Burton_Bandit_a_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Sidewinder_II_1989_Mastertronic_GB_cr_Burton_Bandit_a_k_file","..\thumbnails-deduped\1989\a8b_Sidewinder_II_1989_Mastertronic_GB_cr_Burton_Bandit_a_k_file","1989","Success"
"MOVE","a8b_Silicon_Dreams_Trilogy_1986_Rainbird_GB","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Silicon_Dreams_Trilogy_1986_Rainbird_GB","..\thumbnails-deduped\1986\a8b_Silicon_Dreams_Trilogy_1986_Rainbird_GB","1986","Success"
"MOVE","a8b_Silicon_Warrior_1983_Epyx_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Silicon_Warrior_1983_Epyx_US","..\thumbnails-deduped\1983\a8b_Silicon_Warrior_1983_Epyx_US","1983","Success"
"MOVE","a8b_Slinky_1983_Cosmi_US_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Slinky_1983_Cosmi_US_k_file","..\thumbnails-deduped\1983\a8b_Slinky_1983_Cosmi_US_k_file","1983","Success"
"MOVE","a8b_Snake_Byte_1982_Sirius_Software_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Snake_Byte_1982_Sirius_Software_US","..\thumbnails-deduped\1982\a8b_Snake_Byte_1982_Sirius_Software_US","1982","Success"
"MOVE","a8b_Snokie_1983_Funsoft_US_a_font_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Snokie_1983_Funsoft_US_a_font_k_file","..\thumbnails-deduped\1983\a8b_Snokie_1983_Funsoft_US_a_font_k_file","1983","Success"
"MOVE","a8b_Snowball_1983_Level_9_Computing_GB_b_playable_a_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Snowball_1983_Level_9_Computing_GB_b_playable_a_k_file","..\thumbnails-deduped\1983\a8b_Snowball_1983_Level_9_Computing_GB_b_playable_a_k_file","1983","Success"
"MOVE","a8b_Solo_Flight_1983_MicroProse_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Solo_Flight_1983_MicroProse_US","..\thumbnails-deduped\1983\a8b_Solo_Flight_1983_MicroProse_US","1983","Success"
"MOVE","a8b_Space_Shuttle_1983_Microdeal_GB_a_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Space_Shuttle_1983_Microdeal_GB_a_k_file","..\thumbnails-deduped\1983\a8b_Space_Shuttle_1983_Microdeal_GB_a_k_file","1983","Success"
"MOVE","a8b_Space_Shuttle_A_Journey_into_Space_1983_Activision_US_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Space_Shuttle_A_Journey_into_Space_1983_Activision_US_k_file","..\thumbnails-deduped\1983\a8b_Space_Shuttle_A_Journey_into_Space_1983_Activision_US_k_file","1983","Success"
"MOVE","a8b_Spare_Change_1983_Broderbund_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Spare_Change_1983_Broderbund_US","..\thumbnails-deduped\1983\a8b_Spare_Change_1983_Broderbund_US","1983","Success"
"MOVE","a8b_Special_Delivery_1985_Creative_Sparks_GB","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Special_Delivery_1985_Creative_Sparks_GB","..\thumbnails-deduped\1985\a8b_Special_Delivery_1985_Creative_Sparks_GB","1985","Success"
"MOVE","a8b_Speed_King_1986_Mastertronic_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Speed_King_1986_Mastertronic_US","..\thumbnails-deduped\1986\a8b_Speed_King_1986_Mastertronic_US","1986","Success"
"MOVE","a8b_Speed_Zone_1989_Mastertronic_GB_cr_Mr._Bacardi_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Speed_Zone_1989_Mastertronic_GB_cr_Mr._Bacardi_k_file","..\thumbnails-deduped\1989\a8b_Speed_Zone_1989_Mastertronic_GB_cr_Mr._Bacardi_k_file","1989","Success"
"MOVE","a8b_Spellbound_1986_Mastertronic_GB_cr_S.S.M.B._k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Spellbound_1986_Mastertronic_GB_cr_S.S.M.B._k_file","..\thumbnails-deduped\1986\a8b_Spellbound_1986_Mastertronic_GB_cr_S.S.M.B._k_file","1986","Success"
"MOVE","a8b_Spelunker_1983_Micro_GraphicImage_US_b_lvl3","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Spelunker_1983_Micro_GraphicImage_US_b_lvl3","..\thumbnails-deduped\1983\a8b_Spelunker_1983_Micro_GraphicImage_US_b_lvl3","1983","Success"
"MOVE","a8b_Spelunker_1984_Broderbund_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Spelunker_1984_Broderbund_US","..\thumbnails-deduped\1984\a8b_Spelunker_1984_Broderbund_US","1984","Success"
"MOVE","a8b_Spiky_Harold_1986_Firebird_GB_compressed_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Spiky_Harold_1986_Firebird_GB_compressed_k_file","..\thumbnails-deduped\1986\a8b_Spiky_Harold_1986_Firebird_GB_compressed_k_file","1986","Success"
"MOVE","a8b_Spindizzy_1986_Electric_Dreams_GB","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Spindizzy_1986_Electric_Dreams_GB","..\thumbnails-deduped\1986\a8b_Spindizzy_1986_Electric_Dreams_GB","1986","Success"
"MOVE","a8b_Spitfire_40_1986_Avalon_Hill_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Spitfire_40_1986_Avalon_Hill_US","..\thumbnails-deduped\1986\a8b_Spitfire_40_1986_Avalon_Hill_US","1986","Success"
"MOVE","a8b_Spitfire_Ace_1982_MicroProse_Software_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Spitfire_Ace_1982_MicroProse_Software_US","..\thumbnails-deduped\1982\a8b_Spitfire_Ace_1982_MicroProse_Software_US","1982","Success"
"MOVE","a8b_Spys_Demise_1983_Penguin_Software_US_graphics_title_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Spys_Demise_1983_Penguin_Software_US_graphics_title_k_file","..\thumbnails-deduped\1983\a8b_Spys_Demise_1983_Penguin_Software_US_graphics_title_k_file","1983","Success"
"MOVE","a8b_Spys_Demise_198x_Penguin_Software_US_t_Wizard_text_title","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Spys_Demise_198x_Penguin_Software_US_t_Wizard_text_title","..\thumbnails-deduped\1980\a8b_Spys_Demise_198x_Penguin_Software_US_t_Wizard_text_title","1980","Success"
"MOVE","a8b_Spy_Hunter_1984_Sega_US_cr_Yogi_a_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Spy_Hunter_1984_Sega_US_cr_Yogi_a_k_file","..\thumbnails-deduped\1984\a8b_Spy_Hunter_1984_Sega_US_cr_Yogi_a_k_file","1984","Success"
"MOVE","a8b_Spy_vs_Spy_1984_First_Star_Software_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Spy_vs_Spy_1984_First_Star_Software_US","..\thumbnails-deduped\1984\a8b_Spy_vs_Spy_1984_First_Star_Software_US","1984","Success"
"MOVE","a8b_Squishem_1983_Sirius_Software_US_a_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Squishem_1983_Sirius_Software_US_a_k_file","..\thumbnails-deduped\1983\a8b_Squishem_1983_Sirius_Software_US_a_k_file","1983","Success"
"MOVE","a8b_Stack_Up_1991_Zeppelin_Games_GB_cr_Burton_Bandit_a_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Stack_Up_1991_Zeppelin_Games_GB_cr_Burton_Bandit_a_k_file","..\thumbnails-deduped\1991\a8b_Stack_Up_1991_Zeppelin_Games_GB_cr_Burton_Bandit_a_k_file","1991","Success"
"MOVE","a8b_Starcross_1982_Infocom_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Starcross_1982_Infocom_US","..\thumbnails-deduped\1982\a8b_Starcross_1982_Infocom_US","1982","Success"
"MOVE","a8b_Starfire_1983_Epyx_US_a_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Starfire_1983_Epyx_US_a_k_file","..\thumbnails-deduped\1983\a8b_Starfire_1983_Epyx_US_a_k_file","1983","Success"
"MOVE","a8b_Starquake_1985_Bubble_Bus_Software_GB","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Starquake_1985_Bubble_Bus_Software_GB","..\thumbnails-deduped\1985\a8b_Starquake_1985_Bubble_Bus_Software_GB","1985","Success"
"MOVE","a8b_Star_Raiders_II_1985_Atari_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Star_Raiders_II_1985_Atari_US","..\thumbnails-deduped\1985\a8b_Star_Raiders_II_1985_Atari_US","1985","Success"
"MOVE","a8b_Star_Trek_1983_Sega_US_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Star_Trek_1983_Sega_US_k_file","..\thumbnails-deduped\1983\a8b_Star_Trek_1983_Sega_US_k_file","1983","Success"
"MOVE","a8b_Star_Wars_1988_Domark_GB","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Star_Wars_1988_Domark_GB","..\thumbnails-deduped\1988\a8b_Star_Wars_1988_Domark_GB","1988","Success"
"MOVE","a8b_Stealth_1984_Broderbund_US_a_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Stealth_1984_Broderbund_US_a_k_file","..\thumbnails-deduped\1984\a8b_Stealth_1984_Broderbund_US_a_k_file","1984","Success"
"MOVE","a8b_Storm_1986_Mastertronic_GB_a_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Storm_1986_Mastertronic_GB_a_k_file","..\thumbnails-deduped\1986\a8b_Storm_1986_Mastertronic_GB_a_k_file","1986","Success"
"MOVE","a8b_Strip_Poker_1983_Artworx_US_a2_BASIC","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Strip_Poker_1983_Artworx_US_a2_BASIC","..\thumbnails-deduped\1983\a8b_Strip_Poker_1983_Artworx_US_a2_BASIC","1983","Success"
"MOVE","a8b_Strip_Poker_Data_Disk_1_Female_198x_Artworx_US_BASIC","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Strip_Poker_Data_Disk_1_Female_198x_Artworx_US_BASIC","..\thumbnails-deduped\1980\a8b_Strip_Poker_Data_Disk_1_Female_198x_Artworx_US_BASIC","1980","Success"
"MOVE","a8b_Sun_Star_1986_CRL_GB_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Sun_Star_1986_CRL_GB_k_file","..\thumbnails-deduped\1986\a8b_Sun_Star_1986_CRL_GB_k_file","1986","Success"
"MOVE","a8b_Super_Bunny_1984_Datamost_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Super_Bunny_1984_Datamost_US","..\thumbnails-deduped\1984\a8b_Super_Bunny_1984_Datamost_US","1984","Success"
"MOVE","a8b_Super_Huey_1986_Cosmi_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Super_Huey_1986_Cosmi_US","..\thumbnails-deduped\1986\a8b_Super_Huey_1986_Cosmi_US","1986","Success"
"MOVE","a8b_Super_Zaxxon_1985_U.S._Gold_GB","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Super_Zaxxon_1985_U.S._Gold_GB","..\thumbnails-deduped\1985\a8b_Super_Zaxxon_1985_U.S._Gold_GB","1985","Success"
"MOVE","a8b_Survivor_1982_Synapse_Software_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Survivor_1982_Synapse_Software_US","..\thumbnails-deduped\1982\a8b_Survivor_1982_Synapse_Software_US","1982","Success"
"MOVE","a8b_SWAT_1986_Mastertronic_cr_Uncle_Fester_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_SWAT_1986_Mastertronic_cr_Uncle_Fester_k_file","..\thumbnails-deduped\1986\a8b_SWAT_1986_Mastertronic_cr_Uncle_Fester_k_file","1986","Success"
"MOVE","a8b_T.G.I.F._1983_Avalon_Hill_US_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_T.G.I.F._1983_Avalon_Hill_US_k_file","..\thumbnails-deduped\1983\a8b_T.G.I.F._1983_Avalon_Hill_US_k_file","1983","Success"
"MOVE","a8b_TAC_Tactical_Armor_Command_1983_Avalon_Hill_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_TAC_Tactical_Armor_Command_1983_Avalon_Hill_US","..\thumbnails-deduped\1983\a8b_TAC_Tactical_Armor_Command_1983_Avalon_Hill_US","1983","Success"
"MOVE","a8b_Tanium_1988_Players_GB","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Tanium_1988_Players_GB","..\thumbnails-deduped\1988\a8b_Tanium_1988_Players_GB","1988","Success"
"MOVE","a8b_Tapper_1984_Sega_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Tapper_1984_Sega_US","..\thumbnails-deduped\1984\a8b_Tapper_1984_Sega_US","1984","Success"
"MOVE","a8b_Tapper_1985_U.S._Gold_GB_cr_Phlegm_Hacker_a_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Tapper_1985_U.S._Gold_GB_cr_Phlegm_Hacker_a_k_file","..\thumbnails-deduped\1985\a8b_Tapper_1985_U.S._Gold_GB_cr_Phlegm_Hacker_a_k_file","1985","Success"
"MOVE","a8b_Telengard_1982_Avalon_Hill_US_a_BASIC","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Telengard_1982_Avalon_Hill_US_a_BASIC","..\thumbnails-deduped\1982\a8b_Telengard_1982_Avalon_Hill_US_a_BASIC","1982","Success"
"MOVE","a8b_Temple_of_Apshai_Trilogy_1986_U.S._Gold_GB","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Temple_of_Apshai_Trilogy_1986_U.S._Gold_GB","..\thumbnails-deduped\1986\a8b_Temple_of_Apshai_Trilogy_1986_U.S._Gold_GB","1986","Success"
"MOVE","a8b_Theatre_Europe_1986_Datasoft_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Theatre_Europe_1986_Datasoft_US","..\thumbnails-deduped\1986\a8b_Theatre_Europe_1986_Datasoft_US","1986","Success"
"MOVE","a8b_Threshold_1982_On_Line_Systems_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Threshold_1982_On_Line_Systems_US","..\thumbnails-deduped\1982\a8b_Threshold_1982_On_Line_Systems_US","1982","Success"
"MOVE","a8b_Thrust_1986_Firebird_GB_cr_Master_Mystic_a_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Thrust_1986_Firebird_GB_cr_Master_Mystic_a_k_file","..\thumbnails-deduped\1986\a8b_Thrust_1986_Firebird_GB_cr_Master_Mystic_a_k_file","1986","Success"
"MOVE","a8b_Tigers_in_the_Snow_1981_SSI_US_a_BASIC","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Tigers_in_the_Snow_1981_SSI_US_a_BASIC","..\thumbnails-deduped\1981\a8b_Tigers_in_the_Snow_1981_SSI_US_a_BASIC","1981","Success"
"MOVE","a8b_Time_and_Magik_Trilogy_1988_Level_9_Computing_GB","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Time_and_Magik_Trilogy_1988_Level_9_Computing_GB","..\thumbnails-deduped\1988\a8b_Time_and_Magik_Trilogy_1988_Level_9_Computing_GB","1988","Success"
"MOVE","a8b_Time_Runner_1982_Funsoft_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Time_Runner_1982_Funsoft_US","..\thumbnails-deduped\1982\a8b_Time_Runner_1982_Funsoft_US","1982","Success"
"MOVE","a8b_Tomahawk_1986_Digital_Integration_GB_M3","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Tomahawk_1986_Digital_Integration_GB_M3","..\thumbnails-deduped\1986\a8b_Tomahawk_1986_Digital_Integration_GB_M3","1986","Success"
"MOVE","a8b_Touchdown_Football_1986_Electronic_Arts_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Touchdown_Football_1986_Electronic_Arts_US","..\thumbnails-deduped\1986\a8b_Touchdown_Football_1986_Electronic_Arts_US","1986","Success"
"MOVE","a8b_Track_Field_1984_Atari_US_a_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Track_Field_1984_Atari_US_a_k_file","..\thumbnails-deduped\1984\a8b_Track_Field_1984_Atari_US_a_k_file","1984","Success"
"MOVE","a8b_Trailblazer_1986_Gremlin_Graphics_GB","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Trailblazer_1986_Gremlin_Graphics_GB","..\thumbnails-deduped\1986\a8b_Trailblazer_1986_Gremlin_Graphics_GB","1986","Success"
"MOVE","a8b_Trains_1983_Spinnaker_Software_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Trains_1983_Spinnaker_Software_US","..\thumbnails-deduped\1983\a8b_Trains_1983_Spinnaker_Software_US","1983","Success"
"MOVE","a8b_Transylvania_1984_Penguin_Software_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Transylvania_1984_Penguin_Software_US","..\thumbnails-deduped\1984\a8b_Transylvania_1984_Penguin_Software_US","1984","Success"
"MOVE","a8b_Trolls_and_Tribulations_1984_Creative_Software_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Trolls_and_Tribulations_1984_Creative_Software_US","..\thumbnails-deduped\1984\a8b_Trolls_and_Tribulations_1984_Creative_Software_US","1984","Success"
"MOVE","a8b_Turmoil_1982_Sirius_Software_US_a_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Turmoil_1982_Sirius_Software_US_a_k_file","..\thumbnails-deduped\1982\a8b_Turmoil_1982_Sirius_Software_US_a_k_file","1982","Success"
"MOVE","a8b_Upn_Down_1984_Sega_US_cr_Steve_Bruce_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Upn_Down_1984_Sega_US_cr_Steve_Bruce_k_file","..\thumbnails-deduped\1984\a8b_Upn_Down_1984_Sega_US_cr_Steve_Bruce_k_file","1984","Success"
"MOVE","a8b_Up_Up_and_Away_1983_Ringblack_Software_GB_a_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Up_Up_and_Away_1983_Ringblack_Software_GB_a_k_file","..\thumbnails-deduped\1983\a8b_Up_Up_and_Away_1983_Ringblack_Software_GB_a_k_file","1983","Success"
"MOVE","a8b_Vegas_Jackpot_1986_Mastertronic_US_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Vegas_Jackpot_1986_Mastertronic_US_k_file","..\thumbnails-deduped\1986\a8b_Vegas_Jackpot_1986_Mastertronic_US_k_file","1986","Success"
"MOVE","a8b_WarGames_1984_Coleco_US_a_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_WarGames_1984_Coleco_US_a_k_file","..\thumbnails-deduped\1984\a8b_WarGames_1984_Coleco_US_a_k_file","1984","Success"
"MOVE","a8b_Warhawk_1986_Firebird_PAL_GB_a_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Warhawk_1986_Firebird_PAL_GB_a_k_file","..\thumbnails-deduped\1986\a8b_Warhawk_1986_Firebird_PAL_GB_a_k_file","1986","Success"
"MOVE","a8b_Warlok_1983_Calisto_Software_GB_cr_Bit_Cruncher_noATR_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Warlok_1983_Calisto_Software_GB_cr_Bit_Cruncher_noATR_k_file","..\thumbnails-deduped\1983\a8b_Warlok_1983_Calisto_Software_GB_cr_Bit_Cruncher_noATR_k_file","1983","Success"
"MOVE","a8b_Warrior_of_RAS_1_Dunzhin_1982_ScreenPlay_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Warrior_of_RAS_1_Dunzhin_1982_ScreenPlay_US","..\thumbnails-deduped\1982\a8b_Warrior_of_RAS_1_Dunzhin_1982_ScreenPlay_US","1982","Success"
"MOVE","a8b_Wavy_Navy_1983_Sirius_Software_US_a_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Wavy_Navy_1983_Sirius_Software_US_a_k_file","..\thumbnails-deduped\1983\a8b_Wavy_Navy_1983_Sirius_Software_US_a_k_file","1983","Success"
"MOVE","a8b_Wayout_1982_Sirius_Software_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Wayout_1982_Sirius_Software_US","..\thumbnails-deduped\1982\a8b_Wayout_1982_Sirius_Software_US","1982","Success"
"MOVE","a8b_Webster_The_Word_Game_1983_CBS_Software_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Webster_The_Word_Game_1983_CBS_Software_US","..\thumbnails-deduped\1983\a8b_Webster_The_Word_Game_1983_CBS_Software_US","1983","Success"
"MOVE","a8b_Whirlinurd_1985_U.S._Gold_GB","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Whirlinurd_1985_U.S._Gold_GB","..\thumbnails-deduped\1985\a8b_Whirlinurd_1985_U.S._Gold_GB","1985","Success"
"MOVE","a8b_Whistlers_Brother_1984_Broderbund_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Whistlers_Brother_1984_Broderbund_US","..\thumbnails-deduped\1984\a8b_Whistlers_Brother_1984_Broderbund_US","1984","Success"
"MOVE","a8b_Wizard_of_Wor_1981_Roklan_US_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Wizard_of_Wor_1981_Roklan_US_k_file","..\thumbnails-deduped\1981\a8b_Wizard_of_Wor_1981_Roklan_US_k_file","1981","Success"
"MOVE","a8b_Wladca_1993_Mirage_PL_h_LBS_a_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Wladca_1993_Mirage_PL_h_LBS_a_k_file","..\thumbnails-deduped\1993\a8b_Wladca_1993_Mirage_PL_h_LBS_a_k_file","1993","Success"
"MOVE","a8b_World_Karate_Championchip_1986_Epyx_130XE_US_cr_Mian_Software_128K_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_World_Karate_Championchip_1986_Epyx_130XE_US_cr_Mian_Software_128K_k_file","..\thumbnails-deduped\1986\a8b_World_Karate_Championchip_1986_Epyx_130XE_US_cr_Mian_Software_128K_k_file","1986","Success"
"MOVE","a8b_World_Soccer_1990_Zeppelin_Games_GB","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_World_Soccer_1990_Zeppelin_Games_GB","..\thumbnails-deduped\1990\a8b_World_Soccer_1990_Zeppelin_Games_GB","1990","Success"
"MOVE","a8b_Yogis_Great_Escape_1990_Hi_Tec_Software_PAL_GB_cr_Prof_Soft_t_2_Prof_Soft","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Yogis_Great_Escape_1990_Hi_Tec_Software_PAL_GB_cr_Prof_Soft_t_2_Prof_Soft","..\thumbnails-deduped\1990\a8b_Yogis_Great_Escape_1990_Hi_Tec_Software_PAL_GB_cr_Prof_Soft_t_2_Prof_Soft","1990","Success"
"MOVE","a8b_Yogi_Bear_and_Friends_in_The_Greed_Monster_1990_Hi_Tec_Software_GB_cr_Bloody_Cod","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Yogi_Bear_and_Friends_in_The_Greed_Monster_1990_Hi_Tec_Software_GB_cr_Bloody_Cod","..\thumbnails-deduped\1990\a8b_Yogi_Bear_and_Friends_in_The_Greed_Monster_1990_Hi_Tec_Software_GB_cr_Bloody_Cod","1990","Success"
"MOVE","a8b_Zaxxon_1983_Datasoft_US","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Zaxxon_1983_Datasoft_US","..\thumbnails-deduped\1983\a8b_Zaxxon_1983_Datasoft_US","1983","Success"
"MOVE","a8b_Zaxxon_1983_Sega_US_k_file","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\a8b_Zaxxon_1983_Sega_US_k_file","..\thumbnails-deduped\1983\a8b_Zaxxon_1983_Sega_US_k_file","1983","Success"
